AlterSchätzung,DeutscherN,Heimisch
40,Linde,Heimisch
40,Linde,Heimisch
20,Linde,Heimisch
30,Linde,Heimisch
35,Linde,Heimisch
25,Linde,Heimisch
25,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
25,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
25,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
25,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
25,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
25,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
35,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
25,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
25,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
10,Amberbaum,Andere
10,Amberbaum,Andere
30,Spitzahorn,Heimisch
75,Linde,Heimisch
60,Linde,Heimisch
40,Linde,Heimisch
60,Linde,Heimisch
20,Linde,Heimisch
35,Linde,Heimisch
10,Linde,Heimisch
40,Linde,Heimisch
60,Linde,Heimisch
15,Linde,Heimisch
25,"Ulme, Rüster",Heimisch
10,"Ulme, Rüster",Heimisch
60,"Ulme, Rüster",Heimisch
15,"Ulme, Rüster",Heimisch
60,"Ulme, Rüster",Heimisch
30,"Ulme, Rüster",Heimisch
20,"Ulme, Rüster",Heimisch
35,Linde,Heimisch
65,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
15,Linde,Heimisch
20,Linde,Heimisch
15,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
15,Linde,Heimisch
15,Linde,Heimisch
20,Linde,Heimisch
10,Eiche,Heimisch
20,Birke,Heimisch
10,Birke,Heimisch
20,Kirsche,Heimisch
15,Kirsche,Heimisch
20,Ahorn,Heimisch
15,Ahorn,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
30,Platane,Heimisch
30,Platane,Heimisch
30,Platane,Heimisch
35,Platane,Heimisch
30,Platane,Heimisch
20,Linde,Heimisch
50,Hasel,Heimisch
55,Hasel,Heimisch
20,Spitzahorn,Heimisch
30,"Crataegus, Dorn",Heimisch
10,"Crataegus, Dorn",Heimisch
20,"Crataegus, Dorn",Heimisch
10,"Crataegus, Dorn",Heimisch
20,"Crataegus, Dorn",Heimisch
15,Silber-Ahorn,Andere
40,Birke,Heimisch
40,Birke,Heimisch
45,Walnuß,Heimisch
60,Linde,Heimisch
15,Linde,Heimisch
65,Linde,Heimisch
30,Linde,Heimisch
50,Linde,Heimisch
55,Linde,Heimisch
60,Linde,Heimisch
55,Linde,Heimisch
65,Linde,Heimisch
55,Linde,Heimisch
30,Bergahorn,Heimisch
25,Spitzahorn,Heimisch
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
40,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
35,Spitzahorn,Heimisch
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
20,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
20,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
35,Gemeine Esche,Heimisch
20,Bergahorn,Heimisch
30,Bergahorn,Heimisch
25,Baumhasel,Andere
50,Bergahorn,Heimisch
25,Baumhasel,Andere
30,Baumhasel,Andere
20,Baumhasel,Andere
15,Baumhasel,Andere
10,Baumhasel,Andere
30,Baumhasel,Andere
20,"Crataegus, Dorn",Heimisch
35,Eisenbaum,Andere
15,Eisenbaum,Andere
15,Eisenbaum,Andere
25,"Crataegus, Dorn",Heimisch
10,Spitzahorn,Heimisch
10,Spitzahorn,Heimisch
10,Spitzahorn,Heimisch
10,Spitzahorn,Heimisch
60,Kirsche,Heimisch
65,Kirsche,Heimisch
55,Kirsche,Heimisch
10,Kirsche,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
20,Ahorn,Heimisch
15,Ahorn,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
20,Ahorn,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
20,Feldahorn,Heimisch
60,Kirsche,Heimisch
65,Kirsche,Heimisch
65,Kirsche,Heimisch
60,Spitzahorn,Heimisch
15,"Purpur-Kastanie, Blut-Kastanie",Heimisch
55,Platane,Heimisch
70,Platane,Heimisch
85,Ahorn,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
25,Ahorn,Heimisch
20,Eschen-Ahorn,Andere
25,Eschen-Ahorn,Andere
30,Eschen-Ahorn,Andere
25,Eschen-Ahorn,Andere
25,Eschen-Ahorn,Andere
20,Eschen-Ahorn,Andere
25,Eschen-Ahorn,Andere
25,Ahorn,Heimisch
35,Eschen-Ahorn,Andere
30,Eschen-Ahorn,Andere
30,Ahorn,Heimisch
30,Eschen-Ahorn,Andere
25,Ahorn,Heimisch
25,Ahorn,Heimisch
65,Winterlinde,Heimisch
35,Rot-Buche,Heimisch
45,Winterlinde,Heimisch
35,Winterlinde,Heimisch
20,Silberlinde,Andere
75,Winterlinde,Heimisch
55,Winterlinde,Heimisch
70,Winterlinde,Heimisch
40,Winterlinde,Heimisch
75,Winterlinde,Heimisch
60,Winterlinde,Heimisch
70,Winterlinde,Heimisch
10,Winterlinde,Heimisch
20,Linde,Heimisch
25,Kugelrobinie,Andere
35,Esche,Heimisch
40,Esche,Heimisch
25,"Hainbuche, Weißbuche",Heimisch
40,Esche,Heimisch
25,"Hainbuche, Weißbuche",Heimisch
25,"Hainbuche, Weißbuche",Heimisch
45,Platane,Heimisch
10,"Crataegus, Dorn",Heimisch
25,"Crataegus, Dorn",Heimisch
40,Winterlinde,Heimisch
25,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
20,Platane,Heimisch
15,Platane,Heimisch
20,Platane,Heimisch
20,Scheinakazie,Andere
30,Scheinakazie,Andere
40,Scheinakazie,Andere
20,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
10,Winterlinde,Heimisch
20,Winterlinde,Heimisch
25,Winterlinde,Heimisch
65,Ahorn,Heimisch
20,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
15,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
15,Linde,Heimisch
15,Linde,Heimisch
50,"Hainbuche, Weißbuche",Heimisch
40,Eiche,Heimisch
45,"Hainbuche, Weißbuche",Heimisch
45,"Hainbuche, Weißbuche",Heimisch
40,Eiche,Heimisch
40,Esche,Heimisch
45,Gemeine Esche,Heimisch
45,Gemeine Esche,Heimisch
45,Linde,Heimisch
40,Linde,Heimisch
25,Linde,Heimisch
60,Linde,Heimisch
45,Linde,Heimisch
35,Linde,Heimisch
60,Linde,Heimisch
60,Linde,Heimisch
60,Linde,Heimisch
50,Linde,Heimisch
60,Linde,Heimisch
45,Linde,Heimisch
50,Linde,Heimisch
60,Linde,Heimisch
10,Linde,Heimisch
55,Linde,Heimisch
55,Linde,Heimisch
55,Linde,Heimisch
5,Linde,Heimisch
55,Linde,Heimisch
60,Linde,Heimisch
60,Linde,Heimisch
65,Linde,Heimisch
65,Linde,Heimisch
35,Hasel,Heimisch
20,"Winter-Eiche, Trauben-Eiche",Heimisch
30,Winterlinde,Heimisch
15,Winterlinde,Heimisch
15,Winterlinde,Heimisch
35,Winterlinde,Heimisch
20,Winterlinde,Heimisch
15,Winterlinde,Heimisch
15,Winterlinde,Heimisch
15,Winterlinde,Heimisch
15,Winterlinde,Heimisch
15,Winterlinde,Heimisch
15,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
20,Winterlinde,Heimisch
15,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
15,Winterlinde,Heimisch
30,Winterlinde,Heimisch
10,Ahorn,Heimisch
10,Ahorn,Heimisch
10,Ahorn,Heimisch
65,Platane,Heimisch
65,Platane,Heimisch
60,Platane,Heimisch
50,Platane,Heimisch
70,Platane,Heimisch
70,Platane,Heimisch
50,Platane,Heimisch
50,Platane,Heimisch
60,Platane,Heimisch
45,Amerikanische Linde,Andere
35,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
40,Winterlinde,Heimisch
30,Silberlinde,Andere
15,Winterlinde,Heimisch
20,Winterlinde,Heimisch
35,Silberlinde,Andere
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
35,Winterlinde,Heimisch
20,Winterlinde,Heimisch
20,Winterlinde,Heimisch
40,Winterlinde,Heimisch
35,Winterlinde,Heimisch
25,Winterlinde,Heimisch
50,Winterlinde,Heimisch
20,Winterlinde,Heimisch
45,Winterlinde,Heimisch
55,Winterlinde,Heimisch
50,Winterlinde,Heimisch
40,Winterlinde,Heimisch
30,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
10,Spitzahorn,Heimisch
35,"Purpur-Kastanie, Blut-Kastanie",Heimisch
15,Winterlinde,Heimisch
75,Bergahorn,Heimisch
65,Winterlinde,Heimisch
45,Winterlinde,Heimisch
10,Winterlinde,Heimisch
45,Bergahorn,Heimisch
20,Linde,Heimisch
35,Linde,Heimisch
25,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
45,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
20,Platane,Heimisch
20,Platane,Heimisch
25,Platane,Heimisch
15,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
10,Linde,Heimisch
10,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
15,Linde,Heimisch
30,Winterlinde,Heimisch
20,Amerikanische Linde,Andere
25,Krimlinde,Heimisch
20,Krimlinde,Heimisch
10,Winterlinde,Heimisch
20,Winterlinde,Heimisch
35,Winterlinde,Heimisch
50,Winterlinde,Heimisch
40,Winterlinde,Heimisch
50,Winterlinde,Heimisch
40,Winterlinde,Heimisch
15,Winterlinde,Heimisch
45,Winterlinde,Heimisch
40,Winterlinde,Heimisch
45,Winterlinde,Heimisch
35,Winterlinde,Heimisch
20,Winterlinde,Heimisch
50,Linde,Heimisch
25,Linde,Heimisch
35,Linde,Heimisch
35,Linde,Heimisch
45,Linde,Heimisch
5,Linde,Heimisch
55,Linde,Heimisch
5,Linde,Heimisch
65,Linde,Heimisch
60,Linde,Heimisch
60,Linde,Heimisch
20,Linde,Heimisch
75,Linde,Heimisch
65,Linde,Heimisch
50,Linde,Heimisch
5,Linde,Heimisch
40,Ahorn,Heimisch
70,Linde,Heimisch
60,Linde,Heimisch
70,Linde,Heimisch
45,Linde,Heimisch
5,Linde,Heimisch
5,Linde,Heimisch
5,Linde,Heimisch
35,Linde,Heimisch
10,Linde,Heimisch
80,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
5,Linde,Heimisch
10,Linde,Heimisch
10,Linde,Heimisch
10,Linde,Heimisch
10,Linde,Heimisch
10,Linde,Heimisch
75,Linde,Heimisch
5,Linde,Heimisch
45,Linde,Heimisch
15,Linde,Heimisch
5,Linde,Heimisch
40,Ahorn,Heimisch
40,Spitzahorn,Heimisch
20,Bergahorn,Heimisch
30,Bergahorn,Heimisch
30,Bergahorn,Heimisch
15,Roßkastanie,Heimisch
35,Spitzahorn,Heimisch
20,Ahorn,Heimisch
25,Scheinakazie,Andere
25,Platane,Heimisch
35,Platane,Heimisch
35,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
35,Spitzahorn,Heimisch
60,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
50,Bergahorn,Heimisch
15,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
60,Bergahorn,Heimisch
50,Bergahorn,Heimisch
45,Spitzahorn,Heimisch
10,Spitzahorn,Heimisch
45,Bergahorn,Heimisch
50,Spitzahorn,Heimisch
45,Silber-Ahorn,Andere
25,Silber-Ahorn,Andere
45,Spitzahorn,Heimisch
50,Spitzahorn,Heimisch
30,"Ginkgobaum, Fächerblattbaum",Andere
20,"Ginkgobaum, Fächerblattbaum",Andere
20,"Ginkgobaum, Fächerblattbaum",Andere
25,"Ginkgobaum, Fächerblattbaum",Andere
30,"Ginkgobaum, Fächerblattbaum",Andere
20,"Ginkgobaum, Fächerblattbaum",Andere
20,"Ginkgobaum, Fächerblattbaum",Andere
25,Ginkgo,Andere
45,Ginkgo,Andere
25,"Ginkgobaum, Fächerblattbaum",Andere
30,"Ginkgobaum, Fächerblattbaum",Andere
20,"Ginkgobaum, Fächerblattbaum",Andere
30,"Ginkgobaum, Fächerblattbaum",Andere
25,"Ginkgobaum, Fächerblattbaum",Andere
30,"Ginkgobaum, Fächerblattbaum",Andere
20,"Ginkgobaum, Fächerblattbaum",Andere
30,"Ginkgobaum, Fächerblattbaum",Andere
50,Ginkgo,Andere
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
15,Spitzahorn,Heimisch
30,Bergahorn,Heimisch
15,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
20,Spitzahorn,Heimisch
10,Spitzahorn,Heimisch
10,Spitzahorn,Heimisch
10,Spitzahorn,Heimisch
15,Bergahorn,Heimisch
35,Birne,Heimisch
15,Schwarzkiefer,Andere
15,Schwarzkiefer,Andere
30,Kastanie,Heimisch
15,"Crataegus, Dorn",Heimisch
15,"Crataegus, Dorn",Heimisch
15,Götterbaum,Andere
15,Weißdorn,Heimisch
40,Gewöhnliche Eberesche,Heimisch
15,Scheinakazie,Andere
30,Scheinakazie,Andere
30,Scheinakazie,Andere
30,Scheinakazie,Andere
35,Scheinakazie,Andere
25,Scheinakazie,Andere
25,Scheinakazie,Andere
30,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
55,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
15,Platane,Heimisch
45,Platane,Heimisch
15,Götterbaum,Andere
20,Götterbaum,Andere
30,Scheinakazie,Andere
20,Scheinakazie,Andere
10,"Ginkgobaum, Fächerblattbaum",Andere
10,"Ginkgobaum, Fächerblattbaum",Andere
30,Scheinakazie,Andere
20,Scheinakazie,Andere
15,Spitzahorn,Heimisch
15,Baumhasel,Andere
15,Baumhasel,Andere
30,Linde,Heimisch
30,Linde,Heimisch
35,Platane,Heimisch
40,Linde,Heimisch
10,"Hainbuche, Weißbuche",Heimisch
10,Platane,Heimisch
35,Bergahorn,Heimisch
25,Scheinakazie,Andere
25,Scheinakazie,Andere
20,"Crataegus, Dorn",Heimisch
10,Winterlinde,Heimisch
35,Winterlinde,Heimisch
10,Amerikanische Rot-Eiche,Andere
10,Amerikanische Rot-Eiche,Andere
45,"Gleditsie, Lederhülsenbaum",Andere
30,"Gleditsie, Lederhülsenbaum",Andere
40,"Gleditsie, Lederhülsenbaum",Andere
35,"Gleditsie, Lederhülsenbaum",Andere
50,Linde,Heimisch
35,Winterlinde,Heimisch
35,Baumhasel,Andere
40,Baumhasel,Andere
45,Baumhasel,Andere
45,Baumhasel,Andere
45,Baumhasel,Andere
45,Baumhasel,Andere
50,Baumhasel,Andere
35,Baumhasel,Andere
45,Baumhasel,Andere
35,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
35,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
35,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
35,Winterlinde,Heimisch
15,Winterlinde,Heimisch
20,Winterlinde,Heimisch
25,Winterlinde,Heimisch
20,Winterlinde,Heimisch
10,Winterlinde,Heimisch
45,Winterlinde,Heimisch
20,Winterlinde,Heimisch
25,Winterlinde,Heimisch
20,Winterlinde,Heimisch
15,Winterlinde,Heimisch
20,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
15,Winterlinde,Heimisch
20,Winterlinde,Heimisch
25,Winterlinde,Heimisch
30,Winterlinde,Heimisch
70,Silberlinde,Andere
15,Amerikanische Linde,Andere
20,Winterlinde,Heimisch
25,Winterlinde,Heimisch
15,Platane,Heimisch
20,Platane,Heimisch
50,Platane,Heimisch
15,Winterlinde,Heimisch
15,Ahorn,Heimisch
10,"Ginkgobaum, Fächerblattbaum",Andere
10,"Ginkgobaum, Fächerblattbaum",Andere
10,"Ginkgobaum, Fächerblattbaum",Andere
25,Götterbaum,Andere
25,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
10,"Gleditsie, Lederhülsenbaum",Andere
45,Sandbirke,Heimisch
35,Apfel,Heimisch
35,Apfel,Heimisch
45,Japanische Nelken-Kirsche,Andere
45,Winterlinde,Heimisch
60,Silberlinde,Andere
30,Winterlinde,Heimisch
65,Silberlinde,Andere
45,Winterlinde,Heimisch
45,Winterlinde,Heimisch
20,Winterlinde,Heimisch
40,Winterlinde,Heimisch
15,Winterlinde,Heimisch
50,Winterlinde,Heimisch
55,Winterlinde,Heimisch
65,Silberlinde,Andere
70,Silberlinde,Andere
30,Winterlinde,Heimisch
40,Winterlinde,Heimisch
20,Winterlinde,Heimisch
55,Winterlinde,Heimisch
55,Silberlinde,Andere
45,Winterlinde,Heimisch
45,Silberlinde,Andere
25,Winterlinde,Heimisch
80,Silberlinde,Andere
45,Silberlinde,Andere
60,Silberlinde,Andere
15,Winterlinde,Heimisch
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
30,"Dreidorniger Lederhülsenbaum, Gleditschie",Andere
15,"Gleditsie, Lederhülsenbaum",Andere
5,Pyramiden-Hainbuche,Heimisch
10,Kugelahorn,Heimisch
35,Scheinakazie,Andere
25,Scheinakazie,Andere
75,Schwarznuß,Andere
15,Scheinakazie,Andere
20,Scheinakazie,Andere
25,Scheinakazie,Andere
40,Silber-Ahorn,Andere
35,Silber-Ahorn,Andere
35,Silber-Ahorn,Andere
30,Scheinakazie,Andere
40,Silber-Ahorn,Andere
40,Platane,Heimisch
25,Platane,Heimisch
25,Platane,Heimisch
25,Platane,Heimisch
30,Platane,Heimisch
35,Platane,Heimisch
15,Mehlbeere,Heimisch
30,Platane,Heimisch
40,Bergahorn,Heimisch
25,Bergahorn,Heimisch
45,Bergahorn,Heimisch
25,Scheinakazie,Andere
25,Scheinakazie,Andere
35,Kastanie,Heimisch
40,Bergahorn,Heimisch
15,Kirsche,Heimisch
5,Kirsche,Heimisch
5,"Hainbuche, Weißbuche",Heimisch
20,Scheinakazie,Andere
30,Feldahorn,Heimisch
10,Feldahorn,Heimisch
40,Roßkastanie,Heimisch
20,Japanische Nelken-Kirsche,Andere
30,Feldahorn,Heimisch
25,Feldahorn,Heimisch
50,Roßkastanie,Heimisch
25,Kirsche,Heimisch
60,Feldahorn,Heimisch
25,"Gleditsie, Lederhülsenbaum",Andere
25,Sandbirke,Heimisch
35,Rot-Buche,Heimisch
30,"Hainbuche, Weißbuche",Heimisch
40,Spitzahorn,Heimisch
45,Bergahorn,Heimisch
30,Feldahorn,Heimisch
25,Feldahorn,Heimisch
30,Feldahorn,Heimisch
35,Feldahorn,Heimisch
40,Bergahorn,Heimisch
45,"Hainbuche, Weißbuche",Heimisch
25,Feldahorn,Heimisch
30,Feldahorn,Heimisch
30,Feldahorn,Heimisch
40,Bergahorn,Heimisch
40,Bergahorn,Heimisch
35,Sandbirke,Heimisch
45,Linde,Heimisch
45,Linde,Heimisch
50,Linde,Heimisch
40,Linde,Heimisch
40,Linde,Heimisch
45,Linde,Heimisch
35,Linde,Heimisch
55,Linde,Heimisch
55,Linde,Heimisch
50,Linde,Heimisch
30,Sandbirke,Heimisch
35,"Hainbuche, Weißbuche",Heimisch
40,Kirsche,Heimisch
25,"Hainbuche, Weißbuche",Heimisch
15,Kirsche,Heimisch
35,Linde,Heimisch
40,Linde,Heimisch
45,Spitzahorn,Heimisch
45,"Hainbuche, Weißbuche",Heimisch
25,Apfel,Heimisch
5,Gewöhnliche Eberesche,Heimisch
5,"Hainbuche, Weißbuche",Heimisch
5,Linde,Heimisch
5,Feldahorn,Heimisch
5,"Sommer-Eiche, Stieleiche",Heimisch
5,"Sommer-Eiche, Stieleiche",Heimisch
5,Feldahorn,Heimisch
5,"Hainbuche, Weißbuche",Heimisch
5,"Hainbuche, Weißbuche",Heimisch
5,"Hainbuche, Weißbuche",Heimisch
35,Gewöhnliche Eberesche,Heimisch
10,Gewöhnliche Eberesche,Heimisch
15,Japanische Nelken-Kirsche,Andere
10,Japanische Nelken-Kirsche,Andere
20,Kugelahorn,Heimisch
30,Kirsche,Heimisch
25,Kirsche,Heimisch
25,Kirsche,Heimisch
30,Kugelahorn,Heimisch
25,Kirsche,Heimisch
35,Kirsche,Heimisch
25,Kirsche,Heimisch
20,Kugelahorn,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
10,Birne,Heimisch
5,Walnuß,Heimisch
30,Gemeine Esche,Heimisch
10,Birne,Heimisch
10,Gewöhnliche Eberesche,Heimisch
10,Gewöhnliche Eberesche,Heimisch
15,Sandbirke,Heimisch
10,Gewöhnliche Eberesche,Heimisch
15,Sandbirke,Heimisch
35,Gemeine Esche,Heimisch
10,Gewöhnliche Eberesche,Heimisch
5,Kirsche,Heimisch
5,Kirsche,Heimisch
35,Gemeine Esche,Heimisch
35,Gemeine Esche,Heimisch
5,Kirsche,Heimisch
5,Apfel,Heimisch
35,Gemeine Esche,Heimisch
40,Gemeine Esche,Heimisch
5,Gemeine Esche,Heimisch
10,Walnuß,Heimisch
25,Linde,Heimisch
15,Baumhasel,Andere
10,Baumhasel,Andere
50,"Hainbuche, Weißbuche",Heimisch
40,"Hainbuche, Weißbuche",Heimisch
25,Sandbirke,Heimisch
40,Gemeine Esche,Heimisch
20,"Hainbuche, Weißbuche",Heimisch
30,"Hainbuche, Weißbuche",Heimisch
35,"Hainbuche, Weißbuche",Heimisch
55,"Hainbuche, Weißbuche",Heimisch
10,Baumhasel,Andere
50,"Hainbuche, Weißbuche",Heimisch
20,Linde,Heimisch
40,Ahorn,Heimisch
20,Linde,Heimisch
20,Linde,Heimisch
40,Amerikanische Linde,Andere
25,Platane,Heimisch
15,"Ulme, Rüster",Heimisch
35,Scheinakazie,Andere
40,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
15,Ahorn,Heimisch
20,Spitzahorn,Heimisch
35,Scheinakazie,Andere
85,Scheinakazie,Andere
15,Ahorn,Heimisch
55,Spitzahorn,Heimisch
20,"Ulme, Rüster",Heimisch
20,Ahorn,Heimisch
20,"Gleditsie, Lederhülsenbaum",Andere
15,Feldahorn,Heimisch
15,Feldahorn,Heimisch
15,Feldahorn,Heimisch
15,Feldahorn,Heimisch
15,"Purpur-Kastanie, Blut-Kastanie",Heimisch
55,"Hainbuche, Weißbuche",Heimisch
20,"Hainbuche, Weißbuche",Heimisch
35,"Hainbuche, Weißbuche",Heimisch
40,Linde,Heimisch
25,Linde,Heimisch
35,Apfel,Heimisch
10,Spitzahorn,Heimisch
25,Winterlinde,Heimisch
15,Amerikanische Linde,Andere
15,Winterlinde,Heimisch
15,Spitzahorn,Heimisch
15,Spitzahorn,Heimisch
45,Spitzahorn,Heimisch
50,Spitzahorn,Heimisch
55,Spitzahorn,Heimisch
65,Ahorn,Heimisch
75,Platane,Heimisch
